timestamp,open,high,low,close,spread,momentum,variacion,score,rsi,ema,fuerza_cuerpo,mecha_superior,mecha_inferior,fuerza_mecha,bajistas,rf_spike,lstm_spike,visual_spike,prediccion_futura,score_drl,accion,monto,multiplicador,ganancia_esperada,duracion_estimada,ganancia_real,duracion_real,exito,operacion_exitosa,ultima_direccion
1752416399,17769.516,17769.516,17768.398,17768.398,1.117999999998574,-1.1280000000006112,-6.291673898144294e-05,-6.143478405952547e-05,69.17167596189573,17768.128392160314,1.117999999998574,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752416459,17768.394,17768.394,17767.396,17767.396,0.9979999999995925,-1.0020000000004075,-5.616714712649846e-05,-5.8141278454307604e-05,69.34624170564538,17767.99522994988,0.9979999999995925,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752416519.0,0,0,17767.38,17773.127,17767.268,17772.251,5.859000000000378,4.870999999999185,0.9880000000011933,7.526460994340667e-06,73.82617784209532,17768.769006323208,4.854999999999563,0.00027415409587678007,0,287.0,1.0,0.0,0,0,0
1752416519,17767.38,17773.127,17767.268,17772.251,5.859000000000378,4.854999999999563,0.00027415409587678007,7.526460994340667e-06,73.82617784209532,17768.769006323208,4.870999999999185,0.8760000000002037,0.11200000000098953,0.9880000000011933,0,0.46,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,1
1752416519,0,0,17767.38,17773.127,17767.268,17772.251,5.859000000000378,4.870999999999185,0.9880000000011933,7.526460994340667e-06,73.82617784209532,17768.769006323208,4.854999999999563,0.00027415409587678007,0,0,0,0,0.0,0,
1752416579,17772.217,17772.217,17771.063,17771.063,1.15400000000227,-1.1880000000019209,-6.493281057744625e-05,7.07674626576443e-06,73.64263373165333,17769.1860960832,1.15400000000227,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752416639,17771.017,17771.017,17769.991,17769.991,1.025999999998021,-1.0719999999964784,-5.7734456052685165e-05,6.4805886277414534e-06,73.51292930910712,17769.332442250463,1.025999999998021,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752416699.0,0,0,17769.972,17770.388,17768.97,17770.373,1.4179999999978463,0.40099999999802094,1.0169999999998254,2.3577168071193252e-05,28.352552650094893,17769.521634569144,0.3819999999977881,2.2566158235816066e-05,0,287.0,1.0,0.0,0,0,0
1752416699,17769.972,17770.388,17768.97,17770.373,1.4179999999978463,0.3819999999977881,2.2566158235816066e-05,2.3577168071193252e-05,28.352552650094893,17769.521634569144,0.40099999999802094,0.014999999999417923,1.0020000000004075,1.0169999999998254,0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,1
1752416699,0,0,17769.972,17770.388,17768.97,17770.373,1.4179999999978463,0.40099999999802094,1.0169999999998254,2.3577168071193252e-05,28.352552650094893,17769.521634569144,0.3819999999977881,2.2566158235816066e-05,0,0,0,0,0.0,0,
1752416759,17770.337,17770.337,17769.312,17769.312,1.0249999999978172,-1.0609999999978754,-5.768039176734899e-05,2.3274519143023147e-05,28.48362884803558,17769.483519193516,1.0249999999978172,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752416819,17769.301,17769.301,17768.348,17768.348,0.9529999999977008,-0.9639999999999418,-5.363182265851092e-05,-4.228266456403505e-05,28.823820793653823,17769.277061158915,0.9529999999977008,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752416879,17768.319,17768.319,17767.272,17767.272,1.0469999999986612,-1.0760000000009313,-5.892510146844286e-05,-4.1081122742234374e-05,28.838105726869443,17768.912504585154,1.0469999999986612,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752416939,17767.265,17767.265,17766.278,17766.278,0.9870000000009895,-0.9940000000024156,-5.555160009157231e-05,-4.0644551550011805e-05,28.93530029282769,17768.433503752072,0.9870000000009895,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752416999,17766.275,17766.275,17765.226,17765.226,1.0490000000027067,-1.0519999999996799,-5.9044453606775005e-05,-5.696667391853001e-05,29.36031843919133,17767.85032125228,1.0490000000027067,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752417059,17765.202,17765.202,17764.122,17764.122,1.0800000000017462,-1.1039999999993597,-6.079300421136479e-05,-5.7589196407333174e-05,29.149504619828065,17767.172444661544,1.0800000000017462,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752417119,17764.115,17764.115,17763.167,17763.167,0.9480000000003201,-0.9549999999981083,-5.336601344904151e-05,-5.7536034565439296e-05,29.41143434796892,17766.444181996394,0.9480000000003201,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752417179,17763.154,17763.154,17762.093,17762.093,1.0609999999978754,-1.0740000000005239,-5.97303834666904e-05,-5.76970909650888e-05,29.24554643434766,17765.65305799764,1.0609999999978754,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752417239,17762.087,17762.087,17761.053,17761.053,1.0339999999996508,-1.0400000000008731,-5.8213879934247076e-05,-5.8229546933623744e-05,29.389976990844417,17764.816683816833,1.0339999999996508,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752417299,17761.033,17761.033,17760.113,17760.113,0.9199999999982538,-0.9399999999986903,-5.1798788955476505e-05,-5.678041400336406e-05,29.492594469781352,17763.961468577996,0.9199999999982538,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752417359,17760.077,17760.077,17759.153,17759.153,0.9240000000027067,-0.9600000000027649,-5.202680146052895e-05,-5.502717345319689e-05,2.755735103144289,17763.087201564325,0.9240000000027067,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752417419,17759.121,17759.121,17758.128,17758.128,0.9929999999985739,-1.0249999999978172,-5.591492957329217e-05,-5.553695667804702e-05,2.7885247098180628,17762.185528553142,0.9929999999985739,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752417479,17758.115,17758.115,17757.274,17757.274,0.8410000000003492,-0.8539999999993597,-4.735863012489497e-05,-5.306260600968793e-05,2.833617684132477,17761.29252336218,0.8410000000003492,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752417539,17757.235,17757.235,17756.213,17756.213,1.022000000000844,-1.0610000000015134,-5.755400545190982e-05,-5.293063111322048e-05,0.0,17760.368973660483,1.022000000000844,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752417599.0,0,0,17756.202,17758.72,17756.143,17757.848,2.577000000001135,1.6460000000006403,0.9310000000004948,-2.403087248184818e-05,11.096782951008507,17759.910614813445,1.6350000000020373,9.270000420138497e-05,0,288.0,1.0,0.0,0,0,0
1752417599,17756.202,17758.72,17756.143,17757.848,2.577000000001135,1.6350000000020373,9.270000420138497e-05,-2.403087248184818e-05,11.096782951008507,17759.910614813445,1.6460000000006403,0.8719999999993888,0.059000000001105946,0.9310000000004948,0,0.45,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,1
1752417599,0,0,17756.202,17758.72,17756.143,17757.848,2.577000000001135,1.6460000000006403,0.9310000000004948,-2.403087248184818e-05,11.096782951008507,17759.910614813445,1.6350000000020373,9.270000420138497e-05,0,0,0,0,0.0,0,
1752417659.0,0,0,17757.836,17761.352,17757.806,17760.376,3.5459999999984575,2.540000000000873,1.0059999999975844,1.498157709749816e-05,25.54301141244217,17759.995230302262,2.5279999999984284,0.00014303544643620277,0,286.0,1.0,0.0,0,0,0
1752417659,17757.836,17761.352,17757.806,17760.376,3.5459999999984575,2.5279999999984284,0.00014303544643620277,1.498157709749816e-05,25.54301141244217,17759.995230302262,2.540000000000873,0.9759999999987485,0.029999999998835847,1.0059999999975844,0,0.46,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,1
1752417659,0,0,17757.836,17761.352,17757.806,17760.376,3.5459999999984575,2.540000000000873,1.0059999999975844,1.498157709749816e-05,25.54301141244217,17759.995230302262,2.5279999999984284,0.00014303544643620277,0,0,0,0,0.0,0,
1752417719,17760.374,17760.374,17759.244,17759.244,1.1300000000010186,-1.132000000001426,-6.362478627989583e-05,1.3439605756177428e-05,25.45554604377952,17759.85864297492,1.1300000000010186,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752417779,17759.22,17759.22,17758.051,17758.051,1.169000000001688,-1.1929999999993015,-6.582496303338142e-05,9.746339174480136e-06,25.149519724524225,17759.529980616197,1.169000000001688,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752417839,17758.025,17758.025,17757.095,17757.095,0.930000000000291,-0.955999999998312,-5.237068874496409e-05,1.0783002515869286e-05,25.29622652974929,17759.08725686814,0.930000000000291,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752417899,17757.06,17757.06,17756.11,17756.11,0.9500000000007276,-0.9850000000005821,-5.349984738468685e-05,-1.845696780134508e-05,25.480474966339415,17758.545937437913,0.9500000000007276,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752417959,17756.109,17756.109,17754.941,17754.941,1.1680000000014843,-1.169000000001688,-6.578017740268908e-05,-6.022009256912345e-05,25.15103914934528,17757.890494267736,1.1680000000014843,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752418019.0,0,0,17754.912,17755.329,17754.088,17755.028,1.2410000000018044,0.11599999999816646,1.125000000003638,-4.6188454660509497e-05,27.30485062640132,17757.370040764734,0.08699999999953434,6.533403263173957e-06,0,287.0,1.0,0.0,0,0,0
1752418019,17754.912,17755.329,17754.088,17755.028,1.2410000000018044,0.08699999999953434,6.533403263173957e-06,-4.6188454660509497e-05,27.30485062640132,17757.370040764734,0.11599999999816646,0.3010000000031141,0.8240000000005239,1.125000000003638,0,0.58,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,1
1752418019,0,0,17754.912,17755.329,17754.088,17755.028,1.2410000000018044,0.11599999999816646,1.125000000003638,-4.6188454660509497e-05,27.30485062640132,17757.370040764734,0.08699999999953434,6.533403263173957e-06,0,0,0,0,0.0,0,
1752418079,17755.027,17755.027,17753.955,17753.955,1.0719999999964784,-1.0729999999966822,-6.037726667475518e-05,-4.5098915388784244e-05,27.247082959357016,17756.749124262285,1.0719999999964784,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752418139,17753.941,17753.941,17752.811,17752.811,1.1299999999973807,-1.1440000000002328,-6.364784021741318e-05,-4.7354345683274067e-05,26.89532970510116,17756.033101669367,1.1299999999973807,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752418199,17752.795,17752.795,17751.762,17751.762,1.032999999999447,-1.0490000000027067,-5.818802053420023e-05,-4.8291980313176734e-05,26.744698256875594,17755.256537729703,1.032999999999447,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752418259,17751.708,17751.708,17750.68,17750.68,1.0279999999984284,-1.0819999999985157,-5.7909920555161705e-05,-4.671792894367126e-05,26.64910960621968,17754.4244399609,1.0279999999984284,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,0
1752418319.0,0,0,17750.667,17756.205,17749.705,17756.077,6.5,5.4099999999998545,1.0900000000001455,1.2930846331066747e-05,47.079205504855764,17754.72490542282,5.397000000000844,0.000304777279636864,0,287.0,1.0,0.0,0,0,0
1752418319,17750.667,17756.205,17749.705,17756.077,6.5,5.397000000000844,0.000304777279636864,1.2930846331066747e-05,47.079205504855764,17754.72490542282,5.4099999999998545,0.12800000000061118,0.9619999999995343,1.0900000000001455,0,0.46,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,1
1752418319,0,0,17750.667,17756.205,17749.705,17756.077,6.5,5.4099999999998545,1.0900000000001455,1.2930846331066747e-05,47.079205504855764,17754.72490542282,5.397000000000844,0.000304777279636864,0,0,0,0,0.0,0,
